	id	site	title	pageviews
15273516	Q96	szlwiki	Meksyk	164
15273517	Q96	tawiki	மெக்சிக்கோ	166
15273518	Q96	tewiki	మెక్సికో	145
15273519	Q96	tgwiki	Мексика	149
15273520	Q96	thwiki	ประเทศเม็กซิโก	1325
15273521	Q96	tkwiki	Meksika	139
15273522	Q96	tlwiki	Mehiko	202
15273523	Q96	tpiwiki	Meksiko	143
15273524	Q96	trwiki	Meksika	6904
15273525	Q96	ttwiki	Мексика	152
15273526	Q96	twwiki	Mexico	133
15273527	Q96	ugwiki	مېكسىكا	138
15273528	Q96	ukwiki	Мексика	2965
15273529	Q96	uzwiki	Meksika	231
15273530	Q96	vecwiki	Mèsico	173
15273531	Q96	vepwiki	Meksik	135
15273532	Q96	vowiki	Mäxikän	126
15273533	Q96	warwiki	Mehiko	126
15273534	Q96	wowiki	Meksik	153
15273535	Q96	xalwiki	Мексикудин_Ниицәтә_Орн_Нутгуд	140
15273536	Q96	xmfwiki	მექსიკა	133
15273537	Q96	yowiki	Mẹ́ksíkò	138
15273538	Q96	zhwiki	墨西哥	10328
15273539	Q96	zuwiki	IMekisiko	187
15273540	Q96	afwiki	Meksiko	319
15273541	Q96	pawiki	ਮੈਕਸੀਕੋ	145
15273542	Q96	mtwiki	Messiku	137
15273543	Q96	minwiki	Meksiko	152
15273544	Q96	wuuwiki	墨西哥	147
15273545	Q96	iewiki	Mexico	134
15292144	Q89	frwiki	Pomme	7180
15292145	Q89	itwiki	Mela	2918
15292146	Q89	brwiki	Aval	76
15292147	Q89	azwiki	Alma_(meyvə)	430
15292148	Q89	bewiki	Яблык	74
15292149	Q89	bhwiki	सेव	52
15292150	Q89	cawiki	Poma	425
15292151	Q89	chrwiki	ᏒᎦᏔ	58
15292152	Q89	chywiki	Má'xeme	49
15292153	Q89	ckbwiki	سێو	75
15292154	Q89	cswiki	Jablko	1803
15292155	Q89	cvwiki	Панулми	67
15292156	Q89	dawiki	Æble	532
15292157	Q89	dsbwiki	Jabłuko	47
15292158	Q89	dvwiki	އާފަލް	66
15292159	Q89	emlwiki	Pàm	53
15292160	Q89	eowiki	Pomo	75
15292161	Q89	eswiki	Manzana	14457
15292162	Q89	etwiki	Õun	318
15292163	Q89	euwiki	Sagar	100
15292164	Q89	fjwiki	Yapolo	51
15292165	Q89	furwiki	Miluçâr	57
15292166	Q89	gawiki	Úll	54
15292167	Q89	ganwiki	蘋果	55
15292168	Q89	gdwiki	Ubhal	64
15292169	Q89	glwiki	Mazá	73
15292170	Q89	guwiki	સફરજન	53
15292171	Q89	hakwiki	Phìn-kó	48
15292172	Q89	hiwiki	सेब	268
15292173	Q89	hsbwiki	Jabłuko	51
15292174	Q89	htwiki	Pòm	54
15292175	Q89	iawiki	Pomo	74
15292176	Q89	iuwiki	ᑭᒻᒥᓇᐅᔭᖅ	102
15292177	Q89	jbowiki	plise	58
15292178	Q89	kaawiki	Alma	46
15292179	Q89	knwiki	ಸೇಬು	55
15292180	Q89	krcwiki	Алма	41
15292181	Q89	kswiki	ژوٗنٛٹھ	263
15292182	Q89	kshwiki	Appel	49
15292183	Q89	lawiki	Malum	91
15292184	Q89	ladwiki	Mansana	94
15292185	Q89	lbwiki	Apel	63
15292186	Q89	lijwiki	Mei	60
15292187	Q89	ltwiki	Obuolys	315
15292188	Q89	lvwiki	Ābols	169
15292189	Q89	mgwiki	Paoma	58
15292190	Q89	miwiki	Āporo	48
15292191	Q89	mrwiki	सफरचंद	73
15292192	Q89	nahwiki	Manzana	59
15292193	Q89	newwiki	स्याउ	47
15292194	Q89	ocwiki	Poma	51
15292195	Q89	oswiki	Фæткъуы	55
15292196	Q89	plwiki	Jabłko	3288
15292197	Q89	ruwiki	Яблоко	6384
15292198	Q89	ruewiki	Ябко	61
15292199	Q89	rwwiki	Pome	52
15292200	Q89	sawiki	सेवफलम्	58
15292201	Q89	scnwiki	Pumu	58
15292202	Q89	scowiki	Aiple	79
15292203	Q89	skwiki	Jablko	418
15292204	Q89	slwiki	Jabolko	341
15292205	Q89	smwiki	Apu	58
15292206	Q89	sqwiki	Molla	370
15292207	Q89	srwiki	Јабука	722
15292208	Q89	suwiki	Apel	61
15292209	Q89	swwiki	Tofaa	106
15292210	Q89	tgwiki	Себ	119
15292211	Q89	tlwiki	Mansanas	78
15292212	Q89	ttwiki	Алма	58
15292213	Q89	ugwiki	ئالما	54
15292214	Q89	ukwiki	Яблуко	631
15292215	Q89	vewiki	Apula	53
15292216	Q89	wawiki	Pemî	59
15292217	Q89	warwiki	Mansanas	57
15292218	Q89	yiwiki	עפל	62
15292219	Q89	zuwiki	Ihhabhula	55
15292220	Q89	vepwiki	Jablok	53
15292221	Q89	gnwiki	Guavirana'a	50
15292222	Q89	xalwiki	Альмн	46
15292223	Q89	napwiki	Milo	55
15292224	Q89	ilowiki	Mansanas	51
15292225	Q89	cewiki	Ӏаж	47
15292226	Q89	fiwiki	Omena	666
15407144	Q99	enwiki	California	157151
15407145	Q99	dewiki	Kalifornien	23523
15407146	Q99	hrwiki	Kalifornija	740
15407147	Q99	frwiki	Californie	15873
15407148	Q99	itwiki	California	10446
15407149	Q99	ruwiki	Калифорния	23622
15407150	Q99	afwiki	Kalifornië	234
15407151	Q99	alswiki	Kalifornien	206
15407152	Q99	amwiki	ካሊፎርኒያ	183
15407153	Q99	anwiki	California	209
15407154	Q99	angwiki	California	291
15407155	Q99	arwiki	كاليفورنيا	2859
15407156	Q99	arzwiki	كاليفورنيا	232
15407157	Q99	astwiki	California	208
15407158	Q99	azwiki	Kaliforniya	330
15407159	Q99	barwiki	Kalifornien	196
15407160	Q99	bclwiki	California	184
15407161	Q99	bewiki	Штат_Каліфорнія	240
15407162	Q99	bgwiki	Калифорния	997
15407163	Q99	biwiki	Kalifornia	190
15407164	Q99	bnwiki	ক্যালিফোর্নিয়া	231
15407165	Q99	bowiki	ཁྰ་ལེ་ཧྥོར་ནི་ཡ།	185
15407166	Q99	bpywiki	ক্যালিফোর্নিয়া	189
15407167	Q99	brwiki	Kalifornia	191
15407168	Q99	bswiki	Kalifornija	306
15407169	Q99	cawiki	Califòrnia	588
15407170	Q99	chywiki	California	184
15407171	Q99	ckbwiki	کالیفۆرنیا	183
15407172	Q99	cowiki	California	181
15407173	Q99	cswiki	Kalifornie	2840
15407174	Q99	cvwiki	Калифорни	197
15407175	Q99	cywiki	Califfornia	201
15407176	Q99	dawiki	Californien	963
15407177	Q99	diqwiki	Kaliforniya	178
15407178	Q99	elwiki	Καλιφόρνια	947
15407179	Q99	eowiki	Kalifornio	196
15407180	Q99	eswiki	California	18778
15407181	Q99	etwiki	California	463
15407182	Q99	euwiki	Kalifornia	254
15407183	Q99	fawiki	کالیفرنیا	1671
15407184	Q99	fiwiki	Kalifornia	1633
15407185	Q99	fowiki	Kalifornia	209
15407186	Q99	frpwiki	California	175
15407187	Q99	frrwiki	California	187
15407188	Q99	fywiki	Kalifornje	190
15407189	Q99	gawiki	California	203
15407190	Q99	gagwiki	Kaliforniya	184
15407191	Q99	gdwiki	Calafòrnia	190
15407192	Q99	glwiki	California	232
15407193	Q99	gnwiki	California	192
15407194	Q99	gvwiki	California	193
15407195	Q99	hawwiki	Kaleponi	207
15407196	Q99	hewiki	קליפורניה	1537
15407197	Q99	hiwiki	कैलिफ़ोर्निया	232
15407198	Q99	hifwiki	California	220
15407199	Q99	hsbwiki	Kaliforniska	189
15407200	Q99	htwiki	Kalifòni	188
15407201	Q99	huwiki	Kalifornia	1450
15407202	Q99	idwiki	California	984
15407203	Q99	iewiki	California	184
15407204	Q99	igwiki	California	180
15407205	Q99	ikwiki	California	193
15407206	Q99	ilowiki	California	201
15407207	Q99	iowiki	Kalifornia	189
15407208	Q99	iswiki	Kalifornía	255
15407209	Q99	iuwiki	ᑳᓖᐴᕐᓃᐊ	211
15407210	Q99	jawiki	カリフォルニア州	11115
15407211	Q99	jbowiki	kalifornias	187
15407212	Q99	jvwiki	California	191
15407213	Q99	kawiki	კალიფორნია	494
15407214	Q99	kkwiki	Калифорния	439
15407215	Q99	knwiki	ಕ್ಯಾಲಿಫೊರ್ನಿಯ	179
15407216	Q99	kowiki	캘리포니아_주	1557
15407217	Q99	krcwiki	Калифорния	180
15407218	Q99	kwwiki	Kaliforni	194
15407219	Q99	lawiki	California	239
15407220	Q99	lbwiki	Kalifornien	183
15407221	Q99	liwiki	Californië	187
15407222	Q99	lijwiki	California	186
15407223	Q99	lmowiki	California	173
15407224	Q99	ltwiki	Kalifornija	616
15407225	Q99	lvwiki	Kalifornija	379
15407226	Q99	mgwiki	Kalifornia	184
15407227	Q99	mhrwiki	Калифорний	186
15407228	Q99	miwiki	Karapōnia	180
15407229	Q99	mkwiki	Калифорнија	272
15407230	Q99	mlwiki	കാലിഫോർണിയ	190
15407231	Q99	mnwiki	Калифорни	213
15407232	Q99	mrwiki	कॅलिफोर्निया	192
15407233	Q99	mrjwiki	Калифорни	184
15407234	Q99	mswiki	California	222
15407235	Q99	mywiki	ကယ်လီဖိုးနီးယားပြည်နယ်	200
15407236	Q99	mznwiki	کالیفرنیا	185
15407237	Q99	nahwiki	California	185
15407238	Q99	ndswiki	Kalifornien	198
15407239	Q99	newiki	क्यालिफोर्निया	188
15407240	Q99	newwiki	क्यालिफोर्निया	184
15407241	Q99	nlwiki	Californië	3905
15407242	Q99	nnwiki	California	193
15407243	Q99	nowiki	California	2199
15407244	Q99	ocwiki	Califòrnia	187
15407245	Q99	oswiki	Калифорни	182
15407246	Q99	pagwiki	California	199
15407247	Q99	pamwiki	California	186
15407248	Q99	papwiki	California	192
15407249	Q99	plwiki	Kalifornia	7095
15407250	Q99	pmswiki	Califòrnia	172
15407251	Q99	pnbwiki	کیلیفورنیا	190
15407252	Q99	pswiki	کالېفورنیا	198
15407253	Q99	ptwiki	Califórnia	7776
15407254	Q99	quwiki	California_suyu	185
15407255	Q99	rmwiki	California	180
15407256	Q99	rowiki	California	1377
15407257	Q99	sawiki	कालिफ़ोर्निया	188
15407258	Q99	sahwiki	Калифорния	180
15407259	Q99	scnwiki	California	185
15407260	Q99	scowiki	Californie	197
15407261	Q99	sewiki	Kalifornia	183
15407262	Q99	simplewiki	California	2171
15407263	Q99	skwiki	Kalifornia	668
15407264	Q99	slwiki	Kalifornija	554
15407265	Q99	sowiki	Kalifornia	193
15407266	Q99	sqwiki	Kalifornia	257
15407267	Q99	suwiki	Kalifornia	192
15407268	Q99	svwiki	Kalifornien	1998
15407269	Q99	swwiki	California	187
15407270	Q99	szlwiki	Kaliforńijo	178
15407271	Q99	tawiki	கலிபோர்னியா	221
15407272	Q99	tewiki	కాలిఫోర్నియా	184
15407273	Q99	tetwiki	California	185
15407274	Q99	thwiki	รัฐแคลิฟอร์เนีย	1596
15407275	Q99	tlwiki	California	223
15407276	Q99	trwiki	Kaliforniya	3557
15407277	Q99	ttwiki	Калифорния_(штат)	193
15407278	Q99	ugwiki	Kaliforniye_Shitati	177
15407279	Q99	ukwiki	Каліфорнія	1076
15407280	Q99	uzwiki	Kaliforniya	258
15407281	Q99	vecwiki	Całifornia	189
15407282	Q99	viwiki	California	2541
15407283	Q99	vowiki	Kalifonän	176
15407284	Q99	wawiki	Californeye	185
15407285	Q99	warwiki	California	193
15407286	Q99	wuuwiki	加利福尼亚	180
15407287	Q99	yiwiki	קאליפארניע	184
15407288	Q99	yowiki	Kalifọ́rníà	180
15407289	Q99	zhwiki	加利福尼亚州	8922
15407290	Q99	aywiki	California_suyu	183
15407291	Q99	bawiki	Калифорния	209
15407292	Q99	emlwiki	Califòrgna	184
15407293	Q99	zuwiki	California	194
15407294	Q99	stqwiki	Kalifornien	187
15407295	Q99	pawiki	ਕੈਲੀਫ਼ੋਰਨੀਆ	175
15407296	Q99	ganwiki	加利福尼亞州	192
15407297	Q99	cewiki	Калифорни	182
15407298	Q99	mowiki	Калифорния	186
15442167	Q98	enwiki	Pacific_Ocean	40422
15442168	Q98	frwiki	Océan_Pacifique	5357
15442169	Q98	simplewiki	Pacific_Ocean	497
15442170	Q98	zhwiki	太平洋	3501
15442171	Q98	ruwiki	Тихий_океан	14278
15442172	Q98	nlwiki	Grote_Oceaan	2154
15442173	Q98	abwiki	Аокеан_Ҭынч	87
15442174	Q98	afwiki	Stille_Oseaan	149
15442175	Q98	alswiki	Pazifischer_Ozean	89
15442176	Q98	amwiki	ሰላማዊ_ውቅያኖስ	85
15442177	Q98	anwiki	Ocián_Pacifico	80
15442178	Q98	angwiki	Sericus_Gārsecg	92
15442179	Q98	arwiki	المحيط_الهادئ	1649
15442180	Q98	arcwiki	ܐܘܩܝܢܘܣ_ܫܝܢܝܐ	83
15442181	Q98	arzwiki	المحيط_الهادى	104
15442182	Q98	aswiki	প্ৰশান্ত_মহাসাগৰ	89
15442183	Q98	astwiki	Océanu_Pacíficu	79
15442184	Q98	azwiki	Sakit_okean	584
15442185	Q98	barwiki	Pazifik	83
15442186	Q98	bclwiki	Kadagatan_Pacifico	78
15442187	Q98	bewiki	Ціхі_акіян	102
15442188	Q98	bgwiki	Тихи_океан	1169
15442189	Q98	biwiki	Pasifik	126
15442190	Q98	bnwiki	প্রশান্ত_মহাসাগর	150
15442191	Q98	bowiki	ཞི་བདེ་རྒྱ་མཚོ་ཆེན་པོ།	78
15442192	Q98	brwiki	Meurvor_Habask	92
15442193	Q98	bswiki	Tihi_okean	365
15442194	Q98	cawiki	Oceà_Pacífic	339
15442195	Q98	cebwiki	Kadagatang_Pasipiko	119
15442196	Q98	ckbwiki	ئۆقیانووسی_ئارام	80
15442197	Q98	crhwiki	Tınç_okean	85
15442198	Q98	cswiki	Tichý_oceán	1796
15442199	Q98	cvwiki	Лăпкă_океан	90
15442200	Q98	cywiki	Y_Cefnfor_Tawel	81
15442201	Q98	dawiki	Stillehavet	650
15442202	Q98	dewiki	Pazifischer_Ozean	6358
15442203	Q98	diqwiki	Okyanuso_Gırd	85
15442204	Q98	dsbwiki	Śichy_ocean	74
15442205	Q98	elwiki	Ειρηνικός_Ωκεανός	981
15442206	Q98	eswiki	Océano_Pacífico	17213
15442207	Q98	etwiki	Vaikne_ookean	315
15442208	Q98	euwiki	Ozeano_Barea	129
15442209	Q98	extwiki	Océanu_Pacíficu	81
15442210	Q98	fawiki	اقیانوس_آرام	1264
15442211	Q98	fiwiki	Tyynimeri	1075
15442212	Q98	fowiki	Kyrrahavið	87
15442213	Q98	frrwiki	Grut_Oseåån	79
15442214	Q98	fywiki	Stille_Oseaan	80
15442215	Q98	gawiki	An_tAigéan_Ciúin	86
15442216	Q98	ganwiki	太平洋	92
15442217	Q98	gdwiki	Cuan_Sèimh	81
15442218	Q98	glwiki	Océano_Pacífico	137
15442219	Q98	gnwiki	Paraguasu_Py'aguapy	78
15442220	Q98	gvwiki	Yn_Keayn_Sheealtagh	73
15442221	Q98	hakwiki	Thai-phìn-yòng	88
15442222	Q98	hawwiki	Moana_Pākīpika	85
15442223	Q98	hewiki	האוקיינוס_השקט	884
15442224	Q98	hiwiki	प्रशान्त_महासागर	559
15442225	Q98	hifwiki	Pacific_Ocean	86
15442226	Q98	hrwiki	Tihi_ocean	592
15442227	Q98	hsbwiki	Ćichi_ocean	79
15442228	Q98	huwiki	Csendes-óceán	937
15442229	Q98	hywiki	Խաղաղ_օվկիանոս	443
15442230	Q98	iawiki	Oceano_Pacific	76
15442231	Q98	idwiki	Samudra_Pasifik	1353
15442232	Q98	iewiki	Pacific_Ocean	78
15442233	Q98	igwiki	Òrìmìlì_Pacific	76
15442234	Q98	ilowiki	Taaw_Pasipiko	97
15442235	Q98	iowiki	Oceano_Pacifiko	72
15442236	Q98	iswiki	Kyrrahaf	108
15442237	Q98	itwiki	Oceano_Pacifico	2897
15442238	Q98	jawiki	太平洋	5123
15442239	Q98	jbowiki	pasifik._zei_braxamsi	84
15442240	Q98	jvwiki	Samudra_Pasifik	80
15442241	Q98	kawiki	წყნარი_ოკეანე	920
15442242	Q98	kaawiki	Tınısh_okeanı	82
15442243	Q98	kkwiki	Тынық_мұхит	2078
15442244	Q98	kmwiki	មហាសមុទ្រប៉ាស៊ីហ្វិក	85
15442245	Q98	knwiki	ಪೆಸಿಫಿಕ್_ಮಹಾಸಾಗರ	84
15442246	Q98	kowiki	태평양	537
15442247	Q98	koiwiki	Лӧнь_океан	81
15442248	Q98	krcwiki	Шош_океан	97
15442249	Q98	kshwiki	Stelle_Ozean	75
15442250	Q98	kuwiki	Okyanûsa_Mezin	76
15442251	Q98	kwwiki	Mor_Cosel	73
15442252	Q98	lawiki	Oceanus_Pacificus	116
15442253	Q98	ladwiki	Oseano_Pasifiko	82
15442254	Q98	lezwiki	Лас_океан	125
15442255	Q98	liwiki	Sjtille_Oceaan	76
15442256	Q98	lijwiki	Oçeano_Paciffico	79
15442257	Q98	lmowiki	Ucean_Pacifich	77
15442258	Q98	ltwiki	Ramusis_vandenynas	449
15442259	Q98	lvwiki	Klusais_okeāns	662
15442260	Q98	mgwiki	Ranomasimbe_Pasifika	77
15442261	Q98	mhrwiki	Тыныс_тептеҥыз	77
15442262	Q98	miwiki	Te_Moana-nui-a-Kiwa	86
15442263	Q98	mkwiki	Тихи_Океан	164
15442264	Q98	mlwiki	ശാന്തസമുദ്രം	93
15442265	Q98	mnwiki	Номхон_далай	273
15442266	Q98	mrwiki	प्रशांत_महासागर	127
15442267	Q98	mswiki	Lautan_Pasifik	323
15442268	Q98	mtwiki	Oċean_Paċifiku	75
15442269	Q98	mwlwiki	Ouceano_Pacífico	76
15442270	Q98	mywiki	ပစိဖိတ်_သမုဒ္ဒရာ	83
15442271	Q98	mznwiki	آروم_اوقیانوس	91
15442272	Q98	nahwiki	Tēpāpāquiltiliztli_Ilhuicaātl	76
15442273	Q98	ndswiki	Pazifische_Ozean	76
15442274	Q98	newiki	प्रशान्त_महासागर	78
15442275	Q98	newwiki	प्रशान्त_महासागर	86
15442276	Q98	nnwiki	Stillehavet	133
15442277	Q98	nowiki	Stillehavet	1040
15442278	Q98	nsowiki	Pacific_Ocean	75
15442279	Q98	ocwiki	Ocean_Pacific	94
15442280	Q98	omwiki	Garba_Paasifiik	80
15442281	Q98	oswiki	Сабыр_фурд	92
15442282	Q98	pawiki	ਪ੍ਰਸ਼ਾਂਤ_ਮਹਾਂਸਾਗਰ	93
15442283	Q98	pamwiki	Pasifiko_Kadayatmalatan	80
15442284	Q98	papwiki	Oceano_Pasifiko	82
15442285	Q98	pihwiki	Pesifik_Oshen	139
15442286	Q98	plwiki	Ocean_Spokojny	5286
15442287	Q98	pmswiki	Océan_Passìfich	80
15442288	Q98	pnbwiki	بحرالکاہل	84
15442289	Q98	pswiki	غلی_سمندر	83
15442290	Q98	ptwiki	Oceano_Pacífico	3131
15442291	Q98	rmwiki	Ocean_Pacific	78
15442292	Q98	rowiki	Oceanul_Pacific	1513
15442293	Q98	ruewiki	Тихый_океан	85
15442294	Q98	sahwiki	Чуумпу_океан	77
15442295	Q98	scnwiki	Ocèanu_Pacìficu	77
15442296	Q98	scowiki	Paceefic_Ocean	86
15442297	Q98	shwiki	Tihi_ocean	130
15442298	Q98	siwiki	ශාන්තිකර_සාගරය	82
15442299	Q98	skwiki	Tichý_oceán	519
15442300	Q98	slwiki	Tihi_ocean	369
15442301	Q98	smwiki	Vasa_Pasefika	102
15442302	Q98	snwiki	Gungwa_rePacific	73
15442303	Q98	sqwiki	Oqeani_Paqësor	275
15442304	Q98	srwiki	Тихи_океан	588
15442305	Q98	svwiki	Stilla_havet	1284
15442306	Q98	swwiki	Pasifiki	95
15442307	Q98	szlwiki	Pokojny_Uocean	78
15442308	Q98	tawiki	அமைதிப்_பெருங்கடல்	86
15442309	Q98	tewiki	పసిఫిక్_మహాసముద్రం	79
15442310	Q98	tgwiki	Уқёнуси_Ором	103
15442311	Q98	thwiki	มหาสมุทรแปซิฟิก	697
15442312	Q98	tkwiki	Ýuwaş_okean	112
15442313	Q98	tlwiki	Karagatang_Pasipiko	208
15442314	Q98	tpiwiki	Solwara_Pasifik	73
15442315	Q98	trwiki	Büyük_Okyanus	2152
15442316	Q98	ttwiki	Тын_океан	86
15442317	Q98	tywiki	Moana_Pātitifā	82
15442318	Q98	ukwiki	Тихий_океан	2492
15442319	Q98	urwiki	بحر_الکاہل	112
15442320	Q98	uzwiki	Tinch_okeani	184
15442321	Q98	vecwiki	Osèano_Pasìfego	75
15442322	Q98	viwiki	Thái_Bình_Dương	2557
15442323	Q98	vlswiki	Stillen_Oceoan	76
15442324	Q98	warwiki	Kalawdan_Pacifico	72
15442325	Q98	wowiki	Mbàmbulaan_Gu-Dal	78
15442326	Q98	wuuwiki	太平洋	78
15442327	Q98	xmfwiki	რჩქალი_ოკიანე	83
15442328	Q98	yiwiki	פאציפישער_אקעאן	89
15442329	Q98	yowiki	Òkun_Pàsífíkì	76
15442330	Q98	bxrwiki	Номгон_далай	97
15442331	Q98	pagwiki	Dayat_Pacifico	75
15442332	Q98	bawiki	Тымыҡ_океан	125
15442333	Q98	sewiki	Jaskesáhpi	78
15442334	Q98	acewiki	La'ot_Pasifik	78
15442335	Q98	tyvwiki	Оожум_океан	111
15442336	Q98	lowiki	ມະຫາສະໝຸດປາຊີຟິກ	77
15442337	Q98	lnwiki	Pasifíki	77
15442338	Q98	pcdwiki	Ochéan_Pachifike	76
15442339	Q98	cewiki	Тийна_океан	80
16135512	Q84	enwiki	London	178678
16135513	Q84	frwiki	Londres	29734
16135514	Q84	dawiki	London	2144
16135515	Q84	dewiki	London	37233
16135516	Q84	fiwiki	Lontoo	2857
16135517	Q84	itwiki	Londra	18763
16135518	Q84	ruwiki	Лондон	31809
16135519	Q84	simplewiki	London	6491
16135520	Q84	scowiki	Lunnon	304
16135521	Q84	ptwiki	Londres	10809
16135522	Q84	eswiki	Londres	35763
16135523	Q84	zhwiki	伦敦	7017
16135524	Q84	plwiki	Londyn	13623
16135525	Q84	cawiki	Londres	1241
16135526	Q84	abwiki	Лондан	204
16135527	Q84	acewiki	London	228
16135528	Q84	afwiki	Londen	475
16135529	Q84	alswiki	London	224
16135530	Q84	amwiki	ለንደን	191
16135531	Q84	anwiki	Londres	218
16135532	Q84	angwiki	Lunden	486
16135533	Q84	arwiki	لندن	4236
16135534	Q84	arcwiki	ܠܘܢܕܘܢ	200
16135535	Q84	arzwiki	لندن	288
16135536	Q84	astwiki	Londres	205
16135537	Q84	aywiki	London	202
16135538	Q84	azwiki	London	596
16135539	Q84	bawiki	Лондон	235
16135540	Q84	barwiki	London	216
16135541	Q84	bclwiki	Londres	191
16135542	Q84	bewiki	Горад_Лондан	238
16135543	Q84	bgwiki	Лондон	2612
16135544	Q84	biwiki	London	195
16135545	Q84	bnwiki	লন্ডন	269
16135546	Q84	bowiki	ལོན་ཊོན།	198
16135547	Q84	brwiki	Londrez	271
16135548	Q84	bswiki	London	637
16135549	Q84	cdowiki	Lùng-dŭng	181
16135550	Q84	cebwiki	London	202
16135551	Q84	ckbwiki	لەندەن	205
16135552	Q84	cowiki	Londra	198
16135553	Q84	crhwiki	London	196
16135554	Q84	cswiki	Londýn	7648
16135555	Q84	cuwiki	Лондонъ	207
16135556	Q84	cvwiki	Лондон	217
16135557	Q84	cywiki	Llundain	270
16135558	Q84	diqwiki	Londra	197
16135559	Q84	dsbwiki	London	235
16135560	Q84	eewiki	London	194
16135561	Q84	elwiki	Λονδίνο	2536
16135562	Q84	emlwiki	Lòndra	184
16135563	Q84	eowiki	Londono	277
16135564	Q84	etwiki	London	872
16135565	Q84	euwiki	Londres	463
16135566	Q84	extwiki	Londri	193
16135567	Q84	fawiki	لندن	2097
16135568	Q84	fowiki	London	212
16135569	Q84	frrwiki	London	195
16135570	Q84	fywiki	Londen	236
16135571	Q84	gawiki	Londain	236
16135572	Q84	ganwiki	倫敦	216
16135573	Q84	gdwiki	Lunnainn	235
16135574	Q84	glwiki	Londres	280
16135575	Q84	guwiki	લંડન	208
16135576	Q84	gvwiki	Lunnin	214
16135577	Q84	hawwiki	Lākana	200
16135578	Q84	hewiki	לונדון	2313
16135579	Q84	hiwiki	लंदन	333
16135580	Q84	hifwiki	London	217
16135581	Q84	hrwiki	London	2941
16135582	Q84	hsbwiki	London	192
16135583	Q84	htwiki	Lonn	192
16135584	Q84	huwiki	London	3654
16135585	Q84	hywiki	Լոնդոն	723
16135586	Q84	iawiki	London	201
16135587	Q84	idwiki	London	1557
16135588	Q84	iewiki	London	188
16135589	Q84	igwiki	London	194
16135590	Q84	ilowiki	Londres	191
16135591	Q84	iowiki	London	200
16135592	Q84	iswiki	London	285
16135593	Q84	jawiki	ロンドン	9620
16135594	Q84	jbowiki	london	196
16135595	Q84	jvwiki	London	197
16135596	Q84	kawiki	ლონდონი	1202
16135597	Q84	kabwiki	London	197
16135598	Q84	kkwiki	Лондон	1267
16135599	Q84	klwiki	London	181
16135600	Q84	knwiki	ಲಂಡನ್	184
16135601	Q84	kowiki	런던	1574
16135602	Q84	koiwiki	Лондон	185
16135603	Q84	krcwiki	Лондон	238
16135604	Q84	kshwiki	London	193
16135605	Q84	kuwiki	London	186
16135606	Q84	kvwiki	Лондон	194
16135607	Q84	kwwiki	Loundres	204
16135608	Q84	kywiki	Лондон	204
16135609	Q84	lawiki	Londinium	279
16135610	Q84	ladwiki	Londra	191
16135611	Q84	lbwiki	London	204
16135612	Q84	lbewiki	Лондон	191
16135613	Q84	lezwiki	Лондон	187
16135614	Q84	liwiki	Londe	200
16135615	Q84	lijwiki	Londra	201
16135616	Q84	lmowiki	Lundra	214
16135617	Q84	lowiki	ລອນດອນ	186
16135618	Q84	ltwiki	Londonas	1187
16135619	Q84	lvwiki	Londona	699
16135620	Q84	mgwiki	London	192
16135621	Q84	mhrwiki	Лондон	187
16135622	Q84	miwiki	Rānana	201
16135623	Q84	mkwiki	Лондон	374
16135624	Q84	mlwiki	ലണ്ടൻ	213
16135625	Q84	mnwiki	Лондон	337
16135626	Q84	mrwiki	लंडन	219
16135627	Q84	mrjwiki	Лондон	189
16135628	Q84	mswiki	London	351
16135629	Q84	mtwiki	Londra	200
16135630	Q84	mwlwiki	Londres	200
16135631	Q84	mywiki	လန်ဒန်မြို့	221
16135632	Q84	mznwiki	لندن	194
16135633	Q84	nawiki	London	204
16135634	Q84	napwiki	Londra	207
16135635	Q84	ndswiki	London	206
16135636	Q84	newiki	लण्डन	195
16135637	Q84	newwiki	लन्दन	196
16135638	Q84	nlwiki	Londen	7075
16135639	Q84	nnwiki	London	280
16135640	Q84	nowiki	London	3672
16135641	Q84	novwiki	London	188
16135642	Q84	nrmwiki	Londres	195
16135643	Q84	ocwiki	Londres	214
16135644	Q84	orwiki	ଲଣ୍ଡନ	184
16135645	Q84	oswiki	Лондон	195
16135646	Q84	papwiki	London	192
16135647	Q84	pcdwiki	Londe	194
16135648	Q84	pdcwiki	London	226
16135649	Q84	pmswiki	Londra	188
16135650	Q84	pnbwiki	لندن	201
16135651	Q84	pntwiki	Λονδίνο	188
16135652	Q84	pswiki	لندن	191
16135653	Q84	quwiki	London	185
16135654	Q84	rmwiki	Londra	210
16135655	Q84	rowiki	Londra	3114
16135656	Q84	ruewiki	Лондон	207
16135657	Q84	sawiki	लन्डन्	205
16135658	Q84	sahwiki	Лондон	183
16135659	Q84	scwiki	Londra	195
16135660	Q84	scnwiki	Londra	260
16135661	Q84	sewiki	London	197
16135662	Q84	shwiki	London	872
16135663	Q84	siwiki	ලන්ඩන්	196
16135664	Q84	skwiki	Londýn	2446
16135665	Q84	slwiki	London	1021
16135666	Q84	sowiki	London	196
16135667	Q84	sqwiki	Londra	609
16135668	Q84	srwiki	Лондон	1570
16135669	Q84	srnwiki	London	199
16135670	Q84	stwiki	London	199
16135671	Q84	stqwiki	London	188
16135672	Q84	svwiki	London	4645
